Year,AverageTemperature
1931,-5.146
1783,-14.149
1960,15.136
1852,8.236
1986,28.628
1939,28.531
1967,22.644
1990,20.63000000000001
1889,-8.241999999999999
1815,13.829
2010,18.323
1889,28.387
1899,24.44
1934,23.459
1809,19.876
1877,22.881
2009,22.769
1935,29.347
1914,-0.221
1798,3.611
1789,2.38
1982,8.574
1906,25.696
1847,16.169
1931,20.557
1833,25.948
1882,-4.074
1972,14.476
1943,24.413
1923,15.818
1918,25.542
1933,27.066
1895,13.52
1940,-8.728000000000002
2004,24.572
1985,20.56900000000001
1896,9.797
1854,27.289
1904,24.641
1956,12.645
1910,19.832
1989,21.964
1784,2.997
1999,18.302
1907,29.054
1879,21.431
1932,17.82
1916,7.202999999999999
1802,-0.7589999999999999
1984,34.446000000000005
1976,12.300999999999998
1997,16.581999999999994
1955,23.8
1987,22.97
1800,-7.1530000000000005
1868,13.73
1879,15.668
1942,20.904
1946,22.127
1930,25.846
1866,0.157
1882,-3.15
1811,13.92
1986,27.24
1932,27.922
1803,32.532
1875,25.907
1987,32.075
1932,29.658
1867,13.636
1898,25.913
1952,25.77
1844,25.382
1865,17.631999999999994
1857,1.467
1908,2.173
1836,22.344
1905,3.147
1966,18.026000000000003
1763,11.81
1945,26.288
1945,17.412
2001,-6.269
1950,28.343000000000004
1998,37.755
1868,7.633999999999999
1802,14.683
1806,12.496
1998,23.759
1972,26.565
1936,26.494
1796,5.505000000000001
1934,15.371
1852,28.036
1827,18.472
1989,30.921
1919,27.639
1934,24.144
1951,16.432000000000002
1972,8.492
1977,10.141
1847,28.81
1913,28.338
1923,26.003
2000,15.243
1777,17.657
1938,27.849
1934,22.711
1820,24.658
1906,18.166
1968,16.338
1999,19.517
1894,13.878000000000002
1832,18.5
1855,6.606
1867,20.642
1772,21.898000000000003
1920,28.72300000000001
1880,-2.89
1848,27.756
1984,13.49
1777,-9.674
1987,-0.4159999999999999
1997,27.4
1759,11.86
1843,21.126
1984,25.65
1906,15.119000000000002
1856,27.06
1990,13.288
1981,27.839
1799,30.610000000000007
1801,32.125
1891,-5.237
1835,25.017
1946,24.517000000000003
1907,24.061
1901,26.75
1997,25.552
1892,2.0400000000000005
1942,-0.621
1974,-3.5129999999999995
1853,30.738000000000003
1914,20.445
1798,27.381
1997,26.872
1937,28.091
1899,15.443
1755,17.677
1851,31.093000000000004
1829,-6.537000000000001
1907,27.974
1912,11.13
1902,18.63
1807,18.688
1912,13.129
1884,30.589
1981,25.92
1877,6.295999999999999
1963,13.763
2004,22.943
1863,24.787
1881,28.448
1887,28.591
1888,1.1039999999999992
1856,-6.479
1842,1.0269999999999997
1811,16.186
1896,23.68
1944,25.002
1935,24.302
1922,23.392
1767,8.636000000000001
1921,26.994
1941,8.433
1975,30.298
1890,26.183000000000003
2011,21.994
1943,26.47
1822,2.528
1953,-5.136
1824,20.036
1928,19.83
1963,12.369000000000002
1797,28.187
1963,25.597
1815,28.749
1821,11.606
1978,27.661
1803,2.92
1973,26.562
1998,32.472
1891,23.327
1950,-17.882
1966,26.521
1905,-11.880999999999998
2004,21.422
1988,28.687
1982,22.281
1900,18.814
1953,26.811
1967,16.846
1972,15.987
1942,12.833
1934,25.938
1847,22.209
1960,12.205
1854,4.5440000000000005
1931,24.72600000000001
1859,4.048
1885,20.001
1957,15.528
1860,28.011
1829,32.052
1996,28.154
1900,25.687
1863,25.187
2004,25.897
1823,15.959
1963,33.447
1867,-0.351
1756,4.77
1929,-2.14
1878,16.547
1867,26.66
1999,27.361
1858,12.46
1978,21.812
1847,24.235
1981,22.365
1801,23.236
1847,4.195
1839,18.499
1839,26.994
1942,8.552999999999999
1923,19.038
1860,25.802
1821,28.845
1932,14.251
1894,24.433000000000003
1937,28.534
1949,28.289
1888,14.152
1958,9.87
1870,19.84
1890,-18.663000000000004
1896,27.259
1886,27.305
1905,26.416
1941,24.306
1860,27.752
1983,10.779000000000002
1900,23.265
1941,19.508
1936,-0.6119999999999999
1982,21.743
1878,16.179000000000002
1898,16.5
1974,29.784
1826,21.686
1921,29.159
1832,26.523000000000003
1994,26.221
1985,15.007
1989,19.919
1848,28.286
1900,30.107000000000006
1927,26.694000000000003
2002,18.759
1936,23.161
1977,-0.812
1974,28.068
1907,20.532
1990,3.1060000000000003
1975,28.251
1865,2.331
2002,28.018
1755,5.877999999999999
1919,19.626
1859,26.376
1907,22.114
1987,5.981
1998,8.325
1957,5.414
1772,17.887999999999995
1949,20.73
1941,17.371000000000002
1902,13.258
1884,13.192
2008,12.375
1838,20.482
1824,-16.532
1957,13.588
2006,30.915000000000006
2009,22.481
1840,20.492
1845,20.083
1916,11.911
1934,15.175
1978,27.553
1986,24.166
1981,7.511
1813,10.662
1825,4.426
1849,25.548
1909,23.939
1961,20.914
1896,3.005
1936,24.654
1861,29.198
1908,30.45
1928,23.063
1877,9.689
1837,18.557
1878,18.229
1901,8.107000000000001
1992,21.096
1914,3.0380000000000003
1915,18.36
1882,27.291
1813,12.779000000000002
1906,24.269
1912,13.49
1929,22.226
1909,26.616
1920,26.69400000000001
1980,26.126
1972,1.4290000000000005
1883,16.823999999999998
1840,30.114
1951,14.022
1845,6.025
1813,22.367
1825,15.553999999999998
1988,4.876
1781,17.784000000000006
1796,13.23
2007,21.927000000000003
1970,-0.223
1841,19.116
1882,25.48
1941,8.995000000000003
1982,21.39
1895,20.599
2012,18.749
1847,15.982
1870,12.483
1907,24.762
1930,29.024
1829,-4.819
1807,23.587
1923,25.275
1797,16.279
1799,28.157
1842,15.816
1838,-6.524
2012,11.53
1920,24.733
1954,24.159
1993,20.511
1973,21.923
1853,14.445
1833,28.089
1853,5.5120000000000005
1822,-2.29
1977,28.664
2006,23.202
1856,6.103
1818,24.9
1863,27.529
1831,33.008
1833,2.393
1837,30.61
1960,-8.440999999999999
1926,18.212
1885,26.447000000000006
2006,24.925
1982,21.771
1890,8.895
1994,14.614
1976,0.467
1848,18.959
1915,17.643
1932,8.877
1895,29.985
1903,18.775
1896,15.303
1907,17.828000000000007
1867,22.267000000000003
1907,25.194000000000003
1938,21.535
1815,4.945
1892,25.700000000000006
1953,24.241
1827,31.844999999999995
2012,28.893
1951,7.499
1988,3.2430000000000003
1911,-2.862
1867,4.535
1806,27.395
1881,27.893
1953,11.126
1934,5.1320000000000014
1945,13.943
1948,11.454
1864,28.262
1881,25.429
1785,15.135
1897,13.78
1874,11.52
1980,17.215999999999998
1972,26.208
1846,13.592
1798,-7.536
1880,25.232
1946,26.858
1990,1.7550000000000008
1892,29.633000000000003
1918,29.391
1939,26.225
1885,27.552
1886,23.849
2011,18.397
1832,10.948
2006,3.292
1939,7.358
1856,17.553
1978,25.51
1955,11.138
1802,22.624
1990,24.69100000000001
1861,24.01
1952,20.465
1837,5.765
1771,0.442
1823,18.217
1882,7.102
1865,-5.979
1854,19.66
2002,28.667
1871,11.978
1924,24.677
1915,28.733
2011,22.434
1938,28.195
1998,31.003
2009,-7.957000000000001
1919,19.349
1890,31.739
1873,17.214000000000002
1792,12.818
1967,13.27
1900,33.285
1848,25.047
1842,9.879
1942,1.9130000000000005
1901,21.988000000000003
1770,7.531000000000001
1840,30.211
1942,16.155
1932,13.49
1798,1.8030000000000004
1836,24.523000000000003
1867,12.759
1914,29.544
1820,14.271
1886,14.438
1857,22.939
1916,16.892
1766,-5.472
1916,7.805
1958,6.3980000000000015
1958,2.764
1898,17.898
1947,24.631
1890,10.418
1821,22.15
1953,-4.6
1795,25.639
1822,26.726
1939,10.069
2004,21.635
1905,21.752
1870,26.694000000000003
1962,17.476
1966,28.184
1834,16.57
1942,11.435
1861,-3.408
1999,34.514
1942,32.991
1880,20.049
1960,21.653
2000,27.514
1938,30.604
1986,28.853
1904,15.098
1995,24.06900000000001
2013,20.101
1823,3.178
1876,-7.8900000000000015
2002,13.205
1885,26.139000000000006
1954,23.239
1973,3.873
1947,22.813
1880,-8.04
1892,26.428
1971,-4.0120000000000005
1804,24.318
1765,1.6089999999999995
1983,21.847
1839,22.497
1855,11.465000000000002
1960,17.823
1927,30.06
1803,27.816
1899,-3.659
1926,6.17
1931,2.9210000000000003
1954,19.498
1874,25.528
1870,27.903
1902,32.519
2000,21.125
1954,16.843
1837,25.395000000000003
1836,16.142
1854,19.409
1967,32.755
1862,20.09
1914,-5.1080000000000005
1924,6.928999999999999
1989,17.570999999999998
1796,5.879
1950,-0.945
1904,14.284
1934,18.436
1942,5.9350000000000005
1818,7.49
1924,25.804
1986,28.623
1928,18.417
1897,10.595999999999998
1886,32.161
1814,8.789
1877,7.115
1937,24.821
1972,6.407
1810,3.866
1819,-3.853
2005,11.854
1830,16.105999999999998
1938,4.799
1916,27.272
1860,22.9
1927,16.736
1848,11.23
1879,25.568
1836,13.785
1961,27.708
2009,13.845999999999998
1822,22.483
1985,30.326
1882,21.415
1897,31.274
1970,20.365
1990,6.683
1879,18.719
1844,16.579
1958,30.05
1927,-1.5990000000000002
1849,-9.366
1942,27.884
1940,20.175
1913,25.83
1939,18.154
1926,13.936
1875,-3.059
1894,14.232
1819,-4.694
1849,14.858
1941,13.845
1918,7.482
1825,19.145
1824,15.858
1906,27.128
1881,26.688
1918,24.089
1960,19.765
1975,20.864
1951,19.686
1950,-3.037
1951,24.290000000000006
2001,19.071
1936,29.162
2004,23.869
1770,20.379
1851,8.901
1859,13.557
1968,19.871
1898,18.181
1911,1.642
1930,26.448
1780,11.827
1947,24.372
1832,3.02
2001,24.074
1861,20.844
1889,15.794
1860,15.644
1982,19.845
1926,18.084
1880,26.331000000000003
1870,24.983
1841,2.734
1996,16.759
1872,9.304
1917,18.688
1876,31.834
1760,11.976
1884,15.246
1889,17.846
1852,16.628999999999998
1851,3.575
1862,18.168
1870,17.401999999999994
1972,-1.1949999999999998
1902,11.117
1950,24.518
1795,13.367
1966,-3.49
1931,26.209
2008,21.625
1829,14.455
1904,15.730999999999998
1961,11.523
1942,34.605000000000004
1877,17.395
1922,29.211
1944,19.836
1974,27.159
1909,-1.206
1951,23.487
1973,27.363000000000003
1890,19.31600000000001
1927,21.915
1970,25.76
1859,32.601
1978,8.335
1938,-0.6209999999999999
1851,20.335
1779,8.172
1955,16.665000000000006
1961,26.91
1907,-1.9290000000000005
1976,7.452999999999999
1972,20.003
1923,16.523
1878,26.695
1940,25.856
1926,23.825
1956,17.874000000000002
2006,17.242
1832,21.698
1801,11.33
1925,17.991
2004,29.082
1809,2.206
1756,-1.4410000000000005
2009,28.881
1993,11.072
1975,20.557
1983,21.181
1974,10.074
1822,24.717
1985,20.251
1994,17.855999999999998
1981,26.427
1892,19.946
1922,21.389
1914,18.021
2003,25.937
1973,-0.1919999999999997
1924,18.226
1972,22.986
2005,17.637
1997,18.264000000000006
1821,19.065
1975,21.595
1884,25.589
1856,17.349999999999998
1972,2.608
1850,13.476
1899,34.319
1806,27.426
1877,1.5280000000000005
1869,19.215
1934,6.8660000000000005
1986,11.058
1999,20.043
1803,16.590999999999998
1891,17.537
1937,11.858
1983,6.084
1943,27.416
1781,15.955
1867,26.77
1853,8.011000000000001
1970,25.336
1891,21.838
2001,10.211
1779,6.129
1981,30.558000000000003
2004,20.143
1856,4.393000000000002
1909,34.173
1972,25.98
1867,19.727
1893,16.044999999999998
1779,18.788
1947,26.544
1816,6.972
1989,15.734000000000002
1858,12.904000000000002
1835,19.365
2011,26.849
1908,23.83
1954,24.947000000000006
1848,-9.298
1920,35.277
1856,24.239
1901,19.312
1980,7.455
1978,29.008000000000003
1900,3.3390000000000004
1914,13.338
1960,13.378
1838,18.867
1846,26.7
1852,29.368
1835,-5.754
2011,11.407
1969,29.016
1985,18.418
2012,18.549
1869,3.492
1923,23.874
1955,19.846
1980,-3.675
1876,26.572
1852,28.818
1949,25.432
1912,26.25
1969,30.979
1922,33.649
1810,17.757
1948,18.835
1913,-1.181
1989,24.716
1950,6.439
1921,26.803
1860,16.753
1893,20.965
1864,19.319000000000003
1943,15.663
1823,4.835
1939,23.594
1892,15.682
1888,24.789
1782,5.272
1968,18.812
1847,16.012999999999998
1871,13.591
1885,26.443
1957,10.942
1841,15.718
1865,14.696
1788,20.936
1998,26.873
1988,17.206
1899,3.718
1852,18.06600000000001
1818,8.937999999999997
1837,7.989999999999998
2011,23.178
1951,4.725
1943,0.3100000000000005
2006,16.482999999999997
1994,22.284
1942,-11.923
1982,26.12
1957,14.594
1989,7.892
1942,26.093000000000004
1906,30.811
1871,-5.924
1938,22.935
1923,-9.064
1869,25.784
1913,26.84
1917,27.289
1969,26.404
1856,2.834
1832,20.93
2007,19.378
1894,-3.37
1837,21.063
1936,12.477
2010,19.705
1846,27.399
1914,26.593000000000004
1828,7.0630000000000015
1939,15.779000000000002
1901,-0.885
1905,24.218000000000004
1849,25.548
1913,19.464
1976,13.933
1945,27.028
1788,10.425
1774,7.9529999999999985
1970,-0.265
1861,16.303
1981,23.299
1895,23.94
1969,13.63
1948,12.630999999999998
1918,27.366
1906,10.664
1974,26.581000000000003
1935,25.1
1953,25.608
1961,28.819000000000003
1996,33.332
1871,20.78
1832,20.513
2006,14.689
1773,18.145
1822,33.104
1815,18.8
1988,-2.4880000000000004
2011,13.478
1879,19.023
1825,28.559
1997,21.847
1997,24.794
1936,7.215999999999998
1933,12.941
1944,29.105
1999,33.936
1945,29.101
2002,20.01
1989,27.502
1983,18.305
2004,14.105
1999,-3.518
1900,3.491
1873,0.1669999999999998
1978,4.705
2000,0.4579999999999999
1841,20.196
2003,26.74
1907,16.642
1964,23.636000000000006
2005,23.597
1788,1.177
2005,28.304
1974,28.454
1883,25.854
1906,25.025
1981,23.947
1984,25.924
1928,14.396
1906,13.027
1843,26.491
1992,14.841
1998,24.265
1866,1.484
1997,21.769
1903,2.992
1914,24.438
2001,19.167
1833,21.481
1901,21.526
1968,-1.4509999999999998
1977,18.796
1907,31.226
2009,17.211
1831,17.654
1990,13.8
1973,8.024000000000001
1917,-8.521
1835,17.909000000000002
1937,8.595
1970,-3.322
2005,14.989
1840,13.669
1848,14.829
1996,10.47
1841,28.324
1879,7.830999999999999
1923,16.386999999999997
1879,25.674
1904,29.986
1923,16.781
1872,18.202
1967,7.648
1953,26.784
1913,23.454
1967,20.351
2000,21.588
1996,25.765
1966,26.51
1929,16.219
1858,26.089
1886,1.906
1843,28.019
1997,-5.119999999999999
1992,19.673
1937,-2.745
1756,13.299
1829,5.735
1990,24.93
1867,20.299000000000003
1895,14.664
1869,24.729
1930,27.396
1944,17.094
1901,15.896
1954,22.204
1914,19.614
1828,27.343000000000004
1933,21.275
1855,11.496
1970,19.1
1876,22.585
1923,-5.739000000000001
1966,9.501
1900,23.957
1944,21.461
1921,21.403
1876,15.829
1865,13.101
1891,-0.9860000000000008
1906,23.918000000000003
1951,17.567999999999998
1819,15.078
1994,23.996
2003,24.171
1998,19.637
1848,28.455
1811,12.28
1962,17.814999999999994
1842,12.757
1910,15.991
1916,12.099
1948,21.16
1878,27.426
1982,32.658
2007,25.872
1928,23.355
1956,8.077
1929,12.136
1978,10.362
1989,26.888
1980,28.922
1763,-0.4010000000000002
2012,18.24
1938,26.443
1868,22.128
1936,20.032
1878,14.372
1851,28.165
1929,29.782
1916,14.965
1881,-9.646
1956,26.724
1938,22.484
1868,23.061
1863,14.146
1796,30.151
1825,25.729
1956,12.866
1989,16.453
1969,21.342
1942,4.2330000000000005
1924,16.764
1990,27.791
1842,22.144
1998,7.457000000000002
1839,23.378
1871,23.371
1893,25.821
1957,28.503
1907,22.023000000000003
1972,23.48
1861,25.521
1893,26.008000000000003
1952,29.911
1940,3.2910000000000004
1901,31.847
1920,19.207
1967,14.609000000000002
1864,13.365
1952,32.315
1850,7.436
2006,27.459
1941,19.461
1826,28.011
1924,32.899
1955,25.967
1984,25.008000000000003
1944,30.332
1904,24.625
1955,18.389
1851,26.859
1991,26.97600000000001
1910,14.808
2004,17.683999999999994
1922,28.235
1838,23.242
1994,25.696
1990,26.061
1874,30.454
1779,20.805
1848,11.399
1959,24.99
1997,17.01
1882,25.173
1988,22.356
1926,29.769
1768,6.5390000000000015
1844,19.193
1926,22.869000000000003
1882,12.380999999999998
1937,28.349
1954,13.409
1923,24.881
1996,-5.066999999999998
1756,6.933
1858,11.829
1894,24.337
1898,6.292999999999999
1778,2.4610000000000003
1917,25.902
2006,-0.5840000000000001
1776,18.263
1935,25.798
1867,-2.253
1942,21.395
1972,21.31
1882,25.133000000000006
1990,22.557
1990,3.56
2006,15.951
1984,32.731
1916,25.382
1982,20.772
1920,5.91
1833,16.572
2008,20.174
1795,25.451
1806,14.902
1836,2.7710000000000004
1987,12.328
1985,-15.431
2003,19.159
1920,11.843
1940,7.551
1872,25.692
1804,10.298
1844,14.495
1957,11.37
1997,24.483
1905,-4.407
1834,26.101
1926,23.491
1908,14.705
1907,28.053
1892,28.536
1958,23.483
1996,27.967
1950,21.24
1875,19.738
1877,3.865
1874,6.77
1902,5.834
1829,23.865
1950,23.844
1836,15.364
1979,22.045
1867,3.168
1934,10.276
1908,17.078999999999994
1964,6.452999999999999
1921,19.371
1964,17.642000000000003
1861,26.027
1981,26.691
1838,23.839
1854,27.994
1943,28.71
1858,0.1009999999999999
1894,22.897
1821,26.464
1876,27.618
1895,1.958
1990,2.96
1929,27.289
1964,23.327
1956,10.709
1976,22.235
1923,23.255
1931,26.524
1949,20.916
1878,18.452
2007,24.968000000000004
1906,15.27
1894,28.2
1963,26.047
1982,2.616
1956,16.956
1854,28.122
1891,29.088
1940,24.116
1959,22.805
1920,28.271
1973,7.553999999999999
1883,16.206
1765,14.646
1937,21.127
1878,18.427
1968,26.777
1998,27.711
1949,14.444
2006,27.94
1877,18.661
1912,15.016000000000002
1890,11.993
1892,25.075
1989,6.986000000000001
1837,23.504
1779,12.535
1938,25.995
1888,22.478
2005,13.084
1872,28.679
1924,25.655
1879,11.648
1983,27.47600000000001
1893,28.229000000000006
1942,5.946000000000001
1928,24.721
1958,25.634
1987,24.734
1986,23.529000000000003
1911,11.907
1905,28.079
1902,16.438000000000002
1849,16.18
1969,-6.064
1914,34.435
1909,29.66
1957,32.233000000000004
1948,14.995
1998,27.806
1957,22.020000000000003
1996,20.784
1833,21.777
1905,17.487000000000002
1757,-2.931
1910,23.836
1853,31.443
1935,20.634
1864,15.304
2001,19.31
1874,4.162
1966,-0.235
2005,12.811
1986,13.937
1826,5.146
2005,21.201
1951,6.357
1961,-1.063
1862,7.2650000000000015
1899,26.197
1991,20.47
1920,26.321
1887,15.916
1939,17.317999999999998
1953,23.587
1846,28.375
1931,21.801
1952,15.632
1981,26.267
1943,21.428
1783,4.519
1948,17.701
1944,-11.216
1916,0.733
1925,25.343000000000004
1900,-9.187
1969,16.315
1793,20.945
1996,-9.886
1889,25.2
2010,16.259
1950,21.76
1910,15.52
1992,28.066
1942,18.077
2011,-2.664
1853,29.071
1939,26.532
1796,22.584
1891,27.005
1915,6.6770000000000005
2012,21.178
1963,14.784
1962,24.582
1965,22.238000000000003
1903,19.001
1901,23.449
1781,11.627
1988,28.098000000000003
1923,19.195
1920,26.463
1961,-0.8549999999999995
1997,11.21
1887,23.437
1822,10.052
1876,28.465
1892,23.203000000000007
